,city,driver_count,type,date,fare,ride_id
703,North Madeline,19.0,Urban,4/4/2018 6:42,25.38,6910000000000.0
704,North Madeline,19.0,Urban,5/3/2018 0:07,16.44,212000000000.0
705,North Madeline,19.0,Urban,2/4/2018 18:56,9.84,9480000000000.0
706,North Madeline,19.0,Urban,3/1/2018 4:34,20.8,1580000000000.0
707,North Madeline,19.0,Urban,2/27/2018 11:42,36.87,9530000000000.0
708,North Madeline,19.0,Urban,1/30/2018 18:20,16.5,8650000000000.0
709,South Jack,46.0,Urban,3/6/2018 4:28,34.58,3910000000000.0
710,South Jack,46.0,Urban,4/24/2018 19:33,38.04,2200000000000.0
711,South Jack,46.0,Urban,3/30/2018 20:21,4.2,4820000000000.0
712,South Jack,46.0,Urban,2/1/2018 22:32,28.37,3370000000000.0
713,South Jack,46.0,Urban,1/31/2018 2:51,21.75,6970000000000.0
714,South Jack,46.0,Urban,1/5/2018 11:31,13.14,6810000000000.0
715,South Jack,46.0,Urban,1/14/2018 17:06,40.65,5440000000000.0
716,South Jack,46.0,Urban,1/15/2018 5:51,5.58,1790000000000.0
717,South Jack,46.0,Urban,3/14/2018 17:18,18.66,3510000000000.0
718,South Jack,46.0,Urban,1/3/2018 23:11,4.95,9010000000000.0
719,South Jack,46.0,Urban,2/1/2018 11:28,26.72,5060000000000.0
720,South Jack,46.0,Urban,3/8/2018 8:55,17.17,8790000000000.0
721,South Jack,46.0,Urban,2/13/2018 9:20,32.64,881000000000.0
722,South Jack,46.0,Urban,3/3/2018 9:00,29.88,2150000000000.0
723,South Jack,46.0,Urban,1/29/2018 20:13,43.12,6050000000000.0
724,South Jack,46.0,Urban,1/9/2018 20:31,21.13,6060000000000.0
725,South Jack,46.0,Urban,2/17/2018 9:55,18.08,3670000000000.0
726,South Jack,46.0,Urban,4/10/2018 1:23,29.97,6130000000000.0
727,South Jack,46.0,Urban,2/6/2018 12:17,7.71,6330000000000.0
728,Liumouth,69.0,Urban,1/11/2018 17:15,36.78,1460000000000.0
729,Liumouth,69.0,Urban,1/15/2018 7:55,14.55,4380000000000.0
730,Liumouth,69.0,Urban,4/12/2018 3:38,43.34,7860000000000.0
731,Liumouth,69.0,Urban,2/1/2018 20:17,24.81,5470000000000.0
732,Liumouth,69.0,Urban,3/30/2018 3:13,4.66,3160000000000.0
733,Liumouth,69.0,Urban,4/14/2018 6:43,31.63,6170000000000.0
734,Liumouth,69.0,Urban,3/22/2018 4:06,33.1,3680000000000.0
735,Liumouth,69.0,Urban,3/17/2018 19:21,19.05,9120000000000.0
736,Liumouth,69.0,Urban,4/28/2018 0:26,5.42,8030000000000.0
737,Liumouth,69.0,Urban,2/22/2018 3:55,6.39,8120000000000.0
738,Liumouth,69.0,Urban,3/6/2018 7:44,23.53,2430000000000.0
739,Liumouth,69.0,Urban,1/17/2018 16:17,33.29,3420000000000.0
740,Liumouth,69.0,Urban,2/27/2018 18:08,43.31,1510000000000.0
741,Liumouth,69.0,Urban,1/5/2018 19:32,27.02,3770000000000.0
742,Liumouth,69.0,Urban,4/11/2018 13:52,15.55,6830000000000.0
743,Liumouth,69.0,Urban,1/1/2018 0:08,37.91,5670000000000.0
744,Liumouth,69.0,Urban,1/4/2018 3:16,9.1,8150000000000.0
745,Liumouth,69.0,Urban,4/14/2018 21:17,38.95,14588103145.0
746,Liumouth,69.0,Urban,3/16/2018 6:31,34.2,2540000000000.0
747,Liumouth,69.0,Urban,3/27/2018 12:12,44.27,982000000000.0
748,Liumouth,69.0,Urban,1/16/2018 21:55,6.02,3850000000000.0
749,Liumouth,69.0,Urban,3/22/2018 20:35,39.96,6160000000000.0
750,Liumouth,69.0,Urban,4/14/2018 14:58,25.28,7890000000000.0
751,Liumouth,69.0,Urban,4/29/2018 6:57,23.99,819000000000.0
752,Liumouth,69.0,Urban,1/18/2018 15:26,20.68,985000000000.0
753,Liumouth,69.0,Urban,3/3/2018 5:13,26.6,4280000000000.0
754,Liumouth,69.0,Urban,1/4/2018 21:06,34.77,8500000000000.0
755,Liumouth,69.0,Urban,4/29/2018 19:55,32.1,2700000000000.0
756,Liumouth,69.0,Urban,3/6/2018 4:42,37.4,602000000000.0
757,Liumouth,69.0,Urban,1/30/2018 8:51,22.9,2850000000000.0
758,Liumouth,69.0,Urban,4/12/2018 2:27,10.53,8950000000000.0
759,Liumouth,69.0,Urban,4/2/2018 16:53,25.56,9540000000000.0
760,Liumouth,69.0,Urban,2/28/2018 15:20,30.3,2080000000000.0
761,West Ericstad,25.0,Urban,4/24/2018 3:20,7.31,4290000000000.0
762,West Ericstad,25.0,Urban,4/4/2018 13:03,28.52,6430000000000.0
763,West Ericstad,25.0,Urban,1/25/2018 12:29,20.03,3280000000000.0
764,West Ericstad,25.0,Urban,1/8/2018 9:03,32.99,6690000000000.0
765,West Ericstad,25.0,Urban,3/28/2018 13:29,22.28,3140000000000.0
766,West Ericstad,25.0,Urban,1/23/2018 10:13,10.12,8040000000000.0
767,West Ericstad,25.0,Urban,4/13/2018 9:52,22.39,5770000000000.0
768,West Ericstad,25.0,Urban,4/19/2018 20:35,5.75,3500000000000.0
769,West Ericstad,25.0,Urban,3/29/2018 4:59,40.29,810000000000.0
770,West Ericstad,25.0,Urban,3/21/2018 9:28,18.24,4600000000000.0
771,West Ericstad,25.0,Urban,1/25/2018 20:18,23.27,2130000000000.0
772,West Ericstad,25.0,Urban,4/12/2018 12:08,27.69,4570000000000.0
773,West Ericstad,25.0,Urban,1/27/2018 4:30,29.05,7600000000000.0
774,West Ericstad,25.0,Urban,2/5/2018 15:30,30.89,2460000000000.0
775,West Ericstad,25.0,Urban,5/5/2018 0:44,7.76,8380000000000.0
776,West Ericstad,25.0,Urban,3/18/2018 15:28,23.62,6210000000000.0
777,West Ericstad,25.0,Urban,3/4/2018 12:31,43.98,6430000000000.0
778,West Ericstad,25.0,Urban,1/21/2018 12:14,8.07,7510000000000.0
779,Royland,64.0,Urban,1/7/2018 2:23,24.5,3620000000000.0
780,Royland,64.0,Urban,1/1/2018 3:46,7.57,5820000000000.0
781,Royland,64.0,Urban,1/2/2018 20:08,10.19,668000000000.0
782,Royland,64.0,Urban,4/19/2018 0:05,25.4,9850000000000.0
783,Royland,64.0,Urban,1/17/2018 14:08,27.92,3150000000000.0
784,Royland,64.0,Urban,1/27/2018 1:01,24.56,9660000000000.0
785,Royland,64.0,Urban,2/11/2018 3:46,30.41,7200000000000.0
786,Royland,64.0,Urban,2/2/2018 12:51,42.52,7840000000000.0
787,Royland,64.0,Urban,2/20/2018 19:14,38.28,3620000000000.0
788,Royland,64.0,Urban,5/4/2018 2:54,15.14,4990000000000.0
789,Royland,64.0,Urban,2/12/2018 1:18,44.33,5320000000000.0
790,Royland,64.0,Urban,2/10/2018 13:50,11.24,4950000000000.0
791,Royland,64.0,Urban,3/25/2018 18:17,7.09,5660000000000.0
792,Royland,64.0,Urban,1/26/2018 21:29,14.68,1750000000000.0
793,Royland,64.0,Urban,4/9/2018 0:32,22.89,5160000000000.0
794,Royland,64.0,Urban,1/15/2018 8:50,4.1,9410000000000.0
795,Royland,64.0,Urban,1/16/2018 2:06,4.89,8050000000000.0
796,Royland,64.0,Urban,2/19/2018 8:25,13.02,186000000000.0
797,Royland,64.0,Urban,3/22/2018 22:02,23.31,2830000000000.0
798,Royland,64.0,Urban,2/21/2018 22:19,5.95,8420000000000.0
799,Royland,64.0,Urban,2/22/2018 22:46,10.19,8900000000000.0
800,Royland,64.0,Urban,3/24/2018 10:24,10.05,2960000000000.0
801,Royland,64.0,Urban,1/11/2018 14:23,43.07,758000000000.0
802,Royland,64.0,Urban,5/7/2018 14:58,36.22,2540000000000.0
803,Royland,64.0,Urban,2/18/2018 2:03,8.32,5210000000000.0
804,Royland,64.0,Urban,4/23/2018 1:14,40.39,339000000000.0
805,Royland,64.0,Urban,1/20/2018 12:13,6.66,4290000000000.0
806,Royland,64.0,Urban,1/11/2018 9:50,18.42,5580000000000.0
807,Royland,64.0,Urban,3/23/2018 12:21,13.7,8510000000000.0
808,Royland,64.0,Urban,1/18/2018 0:03,32.11,4550000000000.0
809,Erikaland,37.0,Urban,2/18/2018 7:47,20.62,3290000000000.0
810,Erikaland,37.0,Urban,3/11/2018 2:19,27.39,132000000000.0
811,Erikaland,37.0,Urban,3/27/2018 13:11,36.52,2200000000000.0
812,Erikaland,37.0,Urban,4/13/2018 12:26,25.22,4850000000000.0
813,Erikaland,37.0,Urban,2/21/2018 20:28,12.44,2710000000000.0
814,Erikaland,37.0,Urban,5/7/2018 11:23,22.72,5590000000000.0
815,Erikaland,37.0,Urban,3/24/2018 9:50,4.07,6560000000000.0
816,Erikaland,37.0,Urban,2/5/2018 4:51,14.13,9880000000000.0
817,Erikaland,37.0,Urban,3/17/2018 16:51,39.58,6420000000000.0
818,Erikaland,37.0,Urban,4/25/2018 11:18,34.05,5670000000000.0
819,Erikaland,37.0,Urban,3/27/2018 8:27,26.25,4810000000000.0
820,Erikaland,37.0,Urban,2/11/2018 3:01,35.89,1690000000000.0
821,Huntermouth,37.0,Urban,2/10/2018 23:32,25.79,1880000000000.0
822,Huntermouth,37.0,Urban,2/24/2018 7:57,39.12,928000000000.0
823,Huntermouth,37.0,Urban,2/19/2018 3:19,7.05,1620000000000.0
824,Huntermouth,37.0,Urban,4/9/2018 20:23,35.11,3010000000000.0
825,Huntermouth,37.0,Urban,5/4/2018 15:20,36.77,7190000000000.0
826,Huntermouth,37.0,Urban,3/21/2018 8:44,32.42,3390000000000.0
827,Huntermouth,37.0,Urban,3/14/2018 10:37,30.49,9540000000000.0
828,Huntermouth,37.0,Urban,1/17/2018 12:10,41.48,7800000000000.0
829,Huntermouth,37.0,Urban,2/3/2018 12:19,31.43,4780000000000.0
830,Huntermouth,37.0,Urban,3/21/2018 13:31,27.96,3030000000000.0
831,Huntermouth,37.0,Urban,2/5/2018 8:10,28.58,314000000000.0
832,Huntermouth,37.0,Urban,3/19/2018 17:31,15.05,1680000000000.0
833,Huntermouth,37.0,Urban,4/28/2018 17:26,31.43,6660000000000.0
834,Huntermouth,37.0,Urban,3/2/2018 10:47,10.89,1650000000000.0
835,Huntermouth,37.0,Urban,1/10/2018 9:40,43.01,7580000000000.0
836,Huntermouth,37.0,Urban,1/9/2018 22:56,15.31,1530000000000.0
837,Huntermouth,37.0,Urban,3/20/2018 0:45,40.55,6750000000000.0
838,Huntermouth,37.0,Urban,1/6/2018 20:23,28.74,654000000000.0
839,Huntermouth,37.0,Urban,5/7/2018 8:47,25.83,962000000000.0
840,Huntermouth,37.0,Urban,4/3/2018 7:02,29.88,8970000000000.0
841,Huntermouth,37.0,Urban,4/20/2018 9:38,23.65,3500000000000.0
842,Huntermouth,37.0,Urban,1/24/2018 17:07,42.36,2880000000000.0
843,Huntermouth,37.0,Urban,3/27/2018 11:50,22.64,9540000000000.0
844,Huntermouth,37.0,Urban,3/17/2018 15:43,30.31,6910000000000.0
845,Justinberg,39.0,Urban,4/23/2018 8:59,14.65,9880000000000.0
846,Justinberg,39.0,Urban,4/26/2018 8:41,8.83,1820000000000.0
847,Justinberg,39.0,Urban,4/12/2018 5:27,17.03,8370000000000.0
848,Justinberg,39.0,Urban,5/3/2018 2:49,36.06,930000000000.0
849,Justinberg,39.0,Urban,3/14/2018 10:46,36.32,6770000000000.0
850,Justinberg,39.0,Urban,3/23/2018 6:28,30.58,3500000000000.0
851,Justinberg,39.0,Urban,4/20/2018 7:37,29.07,210000000000.0
852,Justinberg,39.0,Urban,3/10/2018 9:19,37.89,5560000000000.0
853,Justinberg,39.0,Urban,1/3/2018 22:50,5.81,9260000000000.0
854,Justinberg,39.0,Urban,3/10/2018 5:15,22.43,5550000000000.0
855,Justinberg,39.0,Urban,4/14/2018 14:48,24.34,1490000000000.0
856,Justinberg,39.0,Urban,1/22/2018 9:08,38.3,1290000000000.0
857,Justinberg,39.0,Urban,4/16/2018 1:26,16.58,1480000000000.0
858,Justinberg,39.0,Urban,4/16/2018 5:05,27.1,1850000000000.0
859,Justinberg,39.0,Urban,2/19/2018 4:01,36.27,7290000000000.0
860,Justinberg,39.0,Urban,2/1/2018 21:16,31.07,2740000000000.0
861,Justinberg,39.0,Urban,4/27/2018 12:41,18.99,3030000000000.0
862,Justinberg,39.0,Urban,4/24/2018 11:33,28.76,6490000000000.0
863,Justinberg,39.0,Urban,5/7/2018 20:22,18.74,6400000000000.0
864,Justinberg,39.0,Urban,4/1/2018 23:46,40.87,8960000000000.0
865,Justinberg,39.0,Urban,4/26/2018 8:12,7.68,1070000000000.0
866,Justinberg,39.0,Urban,2/20/2018 15:05,31.31,9200000000000.0
867,Justinberg,39.0,Urban,1/24/2018 10:16,8.83,1860000000000.0
868,Justinberg,39.0,Urban,4/4/2018 23:19,19.38,3730000000000.0
869,Justinberg,39.0,Urban,2/13/2018 23:56,10.18,3140000000000.0
870,Justinberg,39.0,Urban,4/14/2018 23:08,7.75,8860000000000.0
871,Justinberg,39.0,Urban,2/28/2018 21:39,14.4,1130000000000.0
872,Justinberg,39.0,Urban,1/27/2018 7:35,28.41,3490000000000.0
873,Justinberg,39.0,Urban,1/24/2018 19:32,38.79,1690000000000.0
874,Justinberg,39.0,Urban,3/12/2018 16:33,24.41,3090000000000.0
875,South Evanton,11.0,Urban,2/14/2018 5:55,42.5,9950000000000.0
876,South Evanton,11.0,Urban,1/7/2018 18:47,43.61,9120000000000.0
877,South Evanton,11.0,Urban,1/24/2018 7:08,17.83,3000000000000.0
878,South Evanton,11.0,Urban,4/28/2018 8:15,22.86,7590000000000.0
879,South Evanton,11.0,Urban,3/6/2018 3:56,30.87,5810000000000.0
880,South Evanton,11.0,Urban,4/27/2018 0:58,27.78,9380000000000.0
881,South Evanton,11.0,Urban,1/20/2018 23:10,25.94,3430000000000.0
882,South Evanton,11.0,Urban,4/25/2018 0:37,26.84,1540000000000.0
883,South Evanton,11.0,Urban,3/17/2018 0:31,36.31,2780000000000.0
884,South Evanton,11.0,Urban,2/25/2018 18:39,15.06,8870000000000.0
885,South Evanton,11.0,Urban,2/21/2018 8:05,34.21,5090000000000.0
886,South Evanton,11.0,Urban,4/10/2018 5:38,30.36,5250000000000.0
887,South Evanton,11.0,Urban,3/6/2018 23:01,44.41,2760000000000.0
888,South Evanton,11.0,Urban,1/10/2018 2:57,37.03,4820000000000.0
889,South Evanton,11.0,Urban,2/25/2018 11:11,15.94,2730000000000.0
890,South Evanton,11.0,Urban,4/14/2018 20:12,19.53,8350000000000.0
891,South Evanton,11.0,Urban,2/7/2018 8:44,7.69,9010000000000.0
892,South Evanton,11.0,Urban,3/22/2018 5:26,6.58,8380000000000.0
893,South Evanton,11.0,Urban,1/11/2018 11:02,39.99,9390000000000.0
894,South Evanton,11.0,Urban,4/26/2018 4:37,42.99,4020000000000.0
895,South Evanton,11.0,Urban,3/25/2018 15:50,23.48,4600000000000.0
896,South Evanton,11.0,Urban,4/29/2018 13:54,5.16,315000000000.0
897,South Evanton,11.0,Urban,2/13/2018 16:46,44.33,3930000000000.0
898,South Evanton,11.0,Urban,4/6/2018 16:41,9.3,1040000000000.0
899,South Evanton,11.0,Urban,2/26/2018 6:48,7.81,742000000000.0
900,South Evanton,11.0,Urban,1/17/2018 2:00,34.55,3370000000000.0
901,South Evanton,11.0,Urban,5/7/2018 12:30,34.03,3180000000000.0
902,South Evanton,11.0,Urban,4/8/2018 1:01,5.62,1340000000000.0
903,South Evanton,11.0,Urban,1/2/2018 6:55,16.96,9410000000000.0
904,South Evanton,11.0,Urban,2/8/2018 18:08,38.21,56240519093.0
905,South Evanton,11.0,Urban,1/9/2018 15:10,40.73,6530000000000.0
906,Lake Danielberg,19.0,Urban,2/24/2018 12:05,9.63,9150000000000.0
907,Lake Danielberg,19.0,Urban,2/13/2018 11:01,43.96,100000000000.0
908,Lake Danielberg,19.0,Urban,3/17/2018 19:23,10.18,4710000000000.0
909,Lake Danielberg,19.0,Urban,2/24/2018 19:34,34.82,2440000000000.0
910,Lake Danielberg,19.0,Urban,2/28/2018 15:08,44.96,6320000000000.0
911,Lake Danielberg,19.0,Urban,1/7/2018 9:41,17.39,4360000000000.0
912,Lake Danielberg,19.0,Urban,2/8/2018 5:58,10.31,2460000000000.0
913,Lake Danielberg,19.0,Urban,3/28/2018 9:56,28.53,9810000000000.0
914,Lake Danielberg,19.0,Urban,4/28/2018 4:00,39.82,7890000000000.0
915,Lake Danielberg,19.0,Urban,1/16/2018 11:59,20.07,8450000000000.0
916,Lake Danielberg,19.0,Urban,3/20/2018 5:37,33.9,25082058503.0
917,Lake Danielberg,19.0,Urban,3/21/2018 19:46,14.12,8570000000000.0
918,Lake Danielberg,19.0,Urban,1/28/2018 15:49,25.98,1420000000000.0
919,Lake Danielberg,19.0,Urban,2/8/2018 5:26,22.74,9520000000000.0
920,Lake Danielberg,19.0,Urban,2/9/2018 19:09,10.62,9240000000000.0
921,Lake Danielberg,19.0,Urban,1/21/2018 12:52,14.09,9570000000000.0
922,Lake Danielberg,19.0,Urban,5/3/2018 15:35,19.97,554000000000.0
923,Lake Danielberg,19.0,Urban,1/14/2018 22:04,24.14,7960000000000.0
924,Lake Danielberg,19.0,Urban,1/5/2018 17:44,28.79,9790000000000.0
925,Lake Danielberg,19.0,Urban,2/4/2018 17:32,24.49,860000000000.0
926,Lake Danielberg,19.0,Urban,2/23/2018 13:51,9.25,8300000000000.0
927,Lake Danielberg,19.0,Urban,2/6/2018 4:11,29.96,2330000000000.0
928,Lake Danielberg,19.0,Urban,3/5/2018 23:23,44.77,904000000000.0
929,Lake Danielberg,19.0,Urban,2/6/2018 19:59,30.31,3400000000000.0
930,Lake Danielberg,19.0,Urban,2/17/2018 5:30,11.7,4870000000000.0
931,Lake Danielberg,19.0,Urban,4/12/2018 5:18,41.45,5340000000000.0
932,East Kaylahaven,65.0,Urban,2/28/2018 4:13,25.96,3660000000000.0
933,East Kaylahaven,65.0,Urban,4/4/2018 2:35,23.18,57422927996.0
934,East Kaylahaven,65.0,Urban,4/2/2018 7:05,9.67,2090000000000.0
935,East Kaylahaven,65.0,Urban,1/17/2018 10:15,40.82,6340000000000.0
936,East Kaylahaven,65.0,Urban,4/9/2018 16:57,10.03,8040000000000.0
937,East Kaylahaven,65.0,Urban,2/11/2018 0:24,43.19,8670000000000.0
938,East Kaylahaven,65.0,Urban,4/6/2018 16:17,35.79,8930000000000.0
939,East Kaylahaven,65.0,Urban,1/29/2018 7:28,41.62,7160000000000.0
940,East Kaylahaven,65.0,Urban,2/28/2018 16:46,33.72,1220000000000.0
941,East Kaylahaven,65.0,Urban,3/17/2018 23:54,8.62,1950000000000.0
942,East Kaylahaven,65.0,Urban,1/29/2018 13:01,9.81,2060000000000.0
943,East Kaylahaven,65.0,Urban,3/23/2018 10:48,4.64,1910000000000.0
944,East Kaylahaven,65.0,Urban,1/4/2018 23:57,24.37,5740000000000.0
945,East Kaylahaven,65.0,Urban,3/27/2018 0:44,25.29,4840000000000.0
946,East Kaylahaven,65.0,Urban,1/7/2018 20:29,5.56,4660000000000.0
947,East Kaylahaven,65.0,Urban,3/21/2018 22:54,9.42,1470000000000.0
948,East Kaylahaven,65.0,Urban,2/23/2018 0:41,15.94,1600000000000.0
949,East Kaylahaven,65.0,Urban,2/10/2018 12:42,6.69,6070000000000.0
950,East Kaylahaven,65.0,Urban,1/21/2018 16:07,36.89,2410000000000.0
951,East Kaylahaven,65.0,Urban,4/17/2018 0:28,41.19,632000000000.0
952,East Kaylahaven,65.0,Urban,2/16/2018 21:02,34.42,8000000000000.0
953,East Kaylahaven,65.0,Urban,3/1/2018 15:07,23.45,3220000000000.0
954,East Kaylahaven,65.0,Urban,1/11/2018 10:41,8.02,9780000000000.0
955,East Kaylahaven,65.0,Urban,2/4/2018 2:25,38.13,2890000000000.0
956,East Kaylahaven,65.0,Urban,1/24/2018 16:52,31.4,7430000000000.0
957,East Kaylahaven,65.0,Urban,2/11/2018 21:07,4.75,9780000000000.0
958,East Kaylahaven,65.0,Urban,4/30/2018 8:22,37.41,1760000000000.0
959,East Kaylahaven,65.0,Urban,3/24/2018 13:53,32.21,6710000000000.0
960,East Kaylahaven,65.0,Urban,1/29/2018 6:40,26.79,5040000000000.0
961,West Heidi,28.0,Urban,3/14/2018 23:46,24.4,4910000000000.0
962,West Heidi,28.0,Urban,4/3/2018 3:16,24.76,1820000000000.0
963,West Heidi,28.0,Urban,3/30/2018 10:46,22.41,1710000000000.0
964,West Heidi,28.0,Urban,3/26/2018 9:45,22.33,826000000000.0
965,West Heidi,28.0,Urban,1/30/2018 12:59,30.84,8940000000000.0
966,West Heidi,28.0,Urban,3/19/2018 3:15,5.65,2470000000000.0
967,West Heidi,28.0,Urban,5/5/2018 15:47,37.75,3650000000000.0
968,West Heidi,28.0,Urban,2/5/2018 19:24,24.32,426000000000.0
969,West Heidi,28.0,Urban,3/11/2018 16:10,43.45,4650000000000.0
970,West Heidi,28.0,Urban,2/24/2018 4:41,40.8,4270000000000.0
971,West Heidi,28.0,Urban,3/30/2018 2:27,11.15,2260000000000.0
972,West Heidi,28.0,Urban,2/27/2018 11:19,35.19,7000000000000.0
973,West Heidi,28.0,Urban,3/2/2018 9:13,23.55,6480000000000.0
974,West Heidi,28.0,Urban,3/18/2018 4:53,4.29,4320000000000.0
975,West Heidi,28.0,Urban,2/6/2018 0:47,40.55,6260000000000.0
976,West Heidi,28.0,Urban,1/17/2018 3:43,5.78,9110000000000.0
977,West Heidi,28.0,Urban,4/6/2018 8:54,25.06,8920000000000.0
978,West Heidi,28.0,Urban,4/18/2018 20:05,32.74,1750000000000.0
979,West Heidi,28.0,Urban,4/17/2018 0:03,8.91,7620000000000.0
980,West Heidi,28.0,Urban,2/9/2018 19:23,39.76,5520000000000.0
981,West Heidi,28.0,Urban,4/6/2018 21:40,23.41,9790000000000.0
982,West Heidi,28.0,Urban,4/22/2018 0:38,8.89,5410000000000.0
983,West Heidi,28.0,Urban,2/19/2018 21:08,7.64,8970000000000.0
984,West Heidi,28.0,Urban,1/17/2018 9:28,24.19,8800000000000.0
985,West Heidi,28.0,Urban,1/1/2018 5:23,10.75,6570000000000.0
986,West Heidi,28.0,Urban,3/21/2018 0:26,9.06,6620000000000.0
987,West Heidi,28.0,Urban,1/29/2018 8:17,38.68,4820000000000.0
988,West Heidi,28.0,Urban,1/15/2018 11:49,21.44,83498621902.0
989,Karenside,5.0,Urban,1/25/2018 15:35,14.52,2650000000000.0
990,Karenside,5.0,Urban,4/2/2018 19:22,41.93,4090000000000.0
991,Karenside,5.0,Urban,4/19/2018 10:17,36.01,1320000000000.0
992,Karenside,5.0,Urban,4/14/2018 5:11,13.13,3660000000000.0
993,Karenside,5.0,Urban,1/22/2018 13:11,24.72,5330000000000.0
994,Karenside,5.0,Urban,3/18/2018 12:48,36.96,7610000000000.0
995,Karenside,5.0,Urban,3/9/2018 3:50,40.86,1760000000000.0
996,Karenside,5.0,Urban,1/27/2018 8:52,7.65,473000000000.0
997,Karenside,5.0,Urban,1/8/2018 8:49,22.64,2410000000000.0
998,Karenside,5.0,Urban,3/11/2018 16:18,44.29,3270000000000.0
999,Karenside,5.0,Urban,4/16/2018 23:13,39.32,3160000000000.0
1000,Karenside,5.0,Urban,3/14/2018 17:07,16.31,8820000000000.0
1001,Karenside,5.0,Urban,4/28/2018 2:38,39.41,4710000000000.0
1002,Karenside,5.0,Urban,5/3/2018 15:31,32.68,9190000000000.0
1003,Karenside,5.0,Urban,2/12/2018 20:45,25.58,6570000000000.0
1004,Karenside,5.0,Urban,4/4/2018 14:32,42.27,6770000000000.0
1005,Karenside,5.0,Urban,1/24/2018 7:48,9.39,4830000000000.0
1006,Karenside,5.0,Urban,2/24/2018 5:39,27.64,8060000000000.0
1007,Karenside,5.0,Urban,1/23/2018 23:30,37.62,1950000000000.0
1008,Karenside,5.0,Urban,4/19/2018 8:42,26.45,9290000000000.0
1009,Karenside,5.0,Urban,3/15/2018 15:11,31.89,5440000000000.0
1010,Karenside,5.0,Urban,1/25/2018 3:33,19.6,4720000000000.0
1011,Karenside,5.0,Urban,3/4/2018 20:36,25.21,9110000000000.0
1012,Karenside,5.0,Urban,1/12/2018 1:28,37.73,1870000000000.0
1013,Karenside,5.0,Urban,1/17/2018 12:18,11.6,2900000000000.0
1014,Karenside,5.0,Urban,3/21/2018 23:26,26.69,7730000000000.0
1015,Karenside,5.0,Urban,3/3/2018 18:15,19.19,1720000000000.0
1016,Karenside,5.0,Urban,2/19/2018 20:56,17.41,1220000000000.0
1017,South Karenland,4.0,Urban,1/8/2018 3:28,35.09,8000000000000.0
1018,South Karenland,4.0,Urban,2/12/2018 6:52,36.01,4020000000000.0
1019,South Karenland,4.0,Urban,5/8/2018 2:31,41.33,5690000000000.0
1020,South Karenland,4.0,Urban,3/3/2018 14:48,37.3,4100000000000.0
1021,South Karenland,4.0,Urban,4/22/2018 21:37,22.86,6730000000000.0
1022,South Karenland,4.0,Urban,2/14/2018 14:00,39.53,2860000000000.0
1023,South Karenland,4.0,Urban,2/12/2018 3:42,5.78,8890000000000.0
1024,South Karenland,4.0,Urban,3/26/2018 6:12,35.5,1480000000000.0
1025,South Karenland,4.0,Urban,4/25/2018 14:44,24.86,1310000000000.0
1026,South Karenland,4.0,Urban,3/24/2018 23:37,41.44,605000000000.0
1027,South Karenland,4.0,Urban,2/1/2018 19:45,31.64,9380000000000.0
1028,South Karenland,4.0,Urban,3/20/2018 10:34,33.24,3100000000000.0
1029,South Karenland,4.0,Urban,1/10/2018 23:48,37.58,7170000000000.0
1030,South Karenland,4.0,Urban,3/17/2018 1:22,23.26,557000000000.0
1031,South Karenland,4.0,Urban,3/19/2018 14:50,23.07,5760000000000.0
1032,South Karenland,4.0,Urban,1/31/2018 15:50,36.28,9220000000000.0
1033,South Karenland,4.0,Urban,1/25/2018 8:14,31.02,500000000000.0
1034,South Karenland,4.0,Urban,3/16/2018 2:20,4.87,2390000000000.0
1035,South Karenland,4.0,Urban,1/9/2018 20:59,44.44,3180000000000.0
1036,South Karenland,4.0,Urban,3/3/2018 7:40,22.44,7460000000000.0
1037,South Karenland,4.0,Urban,2/19/2018 2:20,39.59,9830000000000.0
1038,South Karenland,4.0,Urban,5/8/2018 11:38,19.77,7840000000000.0
1039,South Karenland,4.0,Urban,1/14/2018 2:07,24.71,8610000000000.0
1040,South Karenland,4.0,Urban,4/18/2018 13:07,8.56,7560000000000.0
1041,South Karenland,4.0,Urban,4/21/2018 11:42,7.44,3550000000000.0
1042,South Karenland,4.0,Urban,4/23/2018 9:19,12.34,9190000000000.0
1043,South Karenland,4.0,Urban,2/13/2018 3:55,24.16,3270000000000.0
1044,South Karenland,4.0,Urban,5/3/2018 16:09,19.69,2540000000000.0
1045,South Karenland,4.0,Urban,4/27/2018 16:20,6.62,9440000000000.0
1046,South Karenland,4.0,Urban,1/23/2018 5:56,22.54,907000000000.0
1047,South Karenland,4.0,Urban,3/22/2018 4:17,15.54,1310000000000.0
1048,South Karenland,4.0,Urban,3/30/2018 1:56,20.21,2900000000000.0
1049,South Karenland,4.0,Urban,2/2/2018 14:50,10.54,4510000000000.0
1050,South Karenland,4.0,Urban,1/3/2018 6:18,39.16,5490000000000.0
1051,South Karenland,4.0,Urban,2/26/2018 13:01,38.05,445000000000.0
1052,South Karenland,4.0,Urban,2/26/2018 20:40,35.61,8410000000000.0
1053,South Karenland,4.0,Urban,1/2/2018 21:27,19.57,7270000000000.0
1054,South Karenland,4.0,Urban,4/25/2018 5:20,36.71,7090000000000.0
1055,West Gabriel,57.0,Urban,4/29/2018 1:22,36.7,4100000000000.0
1056,West Gabriel,57.0,Urban,1/15/2018 14:51,13.38,7560000000000.0
1057,West Gabriel,57.0,Urban,4/21/2018 4:50,4.96,2690000000000.0
